,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
218,34819,2021-04-25 04:19:00,-191.0,34847,2021-04-25 04:47:00,-191.0,34847,2021-04-25 04:47:00,-191.0,34913,2021-04-25 05:53:00,-22.0,34913,2021-04-25 05:53:00,-22.0,34950,2021-04-25 06:30:00,-191.0
219,34950,2021-04-25 06:30:00,-191.0,34997,2021-04-25 07:17:00,-191.0,34997,2021-04-25 07:17:00,-191.0,35066,2021-04-25 08:26:00,-14.0,35066,2021-04-25 08:26:00,-14.0,35155,2021-04-25 09:55:00,-190.0
220,35155,2021-04-25 09:55:00,-190.0,35227,2021-04-25 11:07:00,-189.0,35227,2021-04-25 11:07:00,-189.0,35292,2021-04-25 12:12:00,-22.0,35292,2021-04-25 12:12:00,-22.0,35329,2021-04-25 12:49:00,-189.0
221,35329,2021-04-25 12:49:00,-189.0,35367,2021-04-25 13:27:00,-189.0,35367,2021-04-25 13:27:00,-189.0,35431,2021-04-25 14:31:00,-25.0,35431,2021-04-25 14:31:00,-25.0,35467,2021-04-25 15:07:00,-190.0
222,35467,2021-04-25 15:07:00,-190.0,35502,2021-04-25 15:42:00,-190.0,35502,2021-04-25 15:42:00,-190.0,35567,2021-04-25 16:47:00,-24.0,35567,2021-04-25 16:47:00,-24.0,35604,2021-04-25 17:24:00,-191.0
223,35604,2021-04-25 17:24:00,-191.0,35647,2021-04-25 18:07:00,-191.0,35647,2021-04-25 18:07:00,-191.0,35713,2021-04-25 19:13:00,-22.0,35713,2021-04-25 19:13:00,-22.0,35750,2021-04-25 19:50:00,-191.0
224,35750,2021-04-25 19:50:00,-191.0,35797,2021-04-25 20:37:00,-190.0,35797,2021-04-25 20:37:00,-190.0,35865,2021-04-25 21:45:00,-15.0,35865,2021-04-25 21:45:00,-15.0,35953,2021-04-25 23:13:00,-189.0
225,35953,2021-04-25 23:13:00,-189.0,36022,2021-04-26 00:22:00,-189.0,36022,2021-04-26 00:22:00,-189.0,36087,2021-04-26 01:27:00,-22.0,36087,2021-04-26 01:27:00,-22.0,36123,2021-04-26 02:03:00,-189.0
226,36123,2021-04-26 02:03:00,-189.0,36157,2021-04-26 02:37:00,-189.0,36157,2021-04-26 02:37:00,-189.0,36223,2021-04-26 03:43:00,-21.0,36223,2021-04-26 03:43:00,-21.0,36259,2021-04-26 04:19:00,-191.0
227,36259,2021-04-26 04:19:00,-191.0,36287,2021-04-26 04:47:00,-191.0,36287,2021-04-26 04:47:00,-191.0,36353,2021-04-26 05:53:00,-23.0,36353,2021-04-26 05:53:00,-23.0,36390,2021-04-26 06:30:00,-192.0
228,36390,2021-04-26 06:30:00,-192.0,36437,2021-04-26 07:17:00,-191.0,36437,2021-04-26 07:17:00,-191.0,36506,2021-04-26 08:26:00,-14.0,36506,2021-04-26 08:26:00,-14.0,36601,2021-04-26 10:01:00,-190.0
229,36601,2021-04-26 10:01:00,-190.0,36667,2021-04-26 11:07:00,-190.0,36667,2021-04-26 11:07:00,-190.0,36733,2021-04-26 12:13:00,-20.0,36733,2021-04-26 12:13:00,-20.0,36769,2021-04-26 12:49:00,-189.0
230,36769,2021-04-26 12:49:00,-189.0,36807,2021-04-26 13:27:00,-189.0,36807,2021-04-26 13:27:00,-189.0,36872,2021-04-26 14:32:00,-22.0,36872,2021-04-26 14:32:00,-22.0,36909,2021-04-26 15:09:00,-189.0
231,36909,2021-04-26 15:09:00,-189.0,36942,2021-04-26 15:42:00,-190.0,36942,2021-04-26 15:42:00,-190.0,37008,2021-04-26 16:48:00,-22.0,37008,2021-04-26 16:48:00,-22.0,37045,2021-04-26 17:25:00,-192.0
232,37045,2021-04-26 17:25:00,-192.0,37087,2021-04-26 18:07:00,-192.0,37087,2021-04-26 18:07:00,-192.0,37154,2021-04-26 19:14:00,-20.0,37154,2021-04-26 19:14:00,-20.0,37191,2021-04-26 19:51:00,-191.0
233,37191,2021-04-26 19:51:00,-191.0,37237,2021-04-26 20:37:00,-191.0,37237,2021-04-26 20:37:00,-191.0,37306,2021-04-26 21:46:00,-13.0,37306,2021-04-26 21:46:00,-13.0,37400,2021-04-26 23:20:00,-188.0
234,37400,2021-04-26 23:20:00,-188.0,37462,2021-04-27 00:22:00,-189.0,37462,2021-04-27 00:22:00,-189.0,37528,2021-04-27 01:28:00,-20.0,37528,2021-04-27 01:28:00,-20.0,37565,2021-04-27 02:05:00,-189.0
235,37565,2021-04-27 02:05:00,-189.0,37597,2021-04-27 02:37:00,-189.0,37597,2021-04-27 02:37:00,-189.0,37664,2021-04-27 03:44:00,-19.0,37664,2021-04-27 03:44:00,-19.0,37701,2021-04-27 04:21:00,-192.0
236,37701,2021-04-27 04:21:00,-192.0,37727,2021-04-27 04:47:00,-192.0,37727,2021-04-27 04:47:00,-192.0,37795,2021-04-27 05:55:00,-19.0,37795,2021-04-27 05:55:00,-19.0,37832,2021-04-27 06:32:00,-193.0
237,37832,2021-04-27 06:32:00,-193.0,37877,2021-04-27 07:17:00,-192.0,37877,2021-04-27 07:17:00,-192.0,37947,2021-04-27 08:27:00,-12.0,37947,2021-04-27 08:27:00,-12.0,38042,2021-04-27 10:02:00,-189.0
238,38042,2021-04-27 10:02:00,-189.0,38107,2021-04-27 11:07:00,-190.0,38107,2021-04-27 11:07:00,-190.0,38174,2021-04-27 12:14:00,-18.0,38174,2021-04-27 12:14:00,-18.0,38211,2021-04-27 12:51:00,-189.0
239,38211,2021-04-27 12:51:00,-189.0,38247,2021-04-27 13:27:00,-189.0,38247,2021-04-27 13:27:00,-189.0,38313,2021-04-27 14:33:00,-19.0,38313,2021-04-27 14:33:00,-19.0,38350,2021-04-27 15:10:00,-188.0
240,38350,2021-04-27 15:10:00,-188.0,38382,2021-04-27 15:42:00,-189.0,38382,2021-04-27 15:42:00,-189.0,38449,2021-04-27 16:49:00,-18.0,38449,2021-04-27 16:49:00,-18.0,38486,2021-04-27 17:26:00,-191.0
241,38486,2021-04-27 17:26:00,-191.0,38527,2021-04-27 18:07:00,-192.0,38527,2021-04-27 18:07:00,-192.0,38595,2021-04-27 19:15:00,-18.0,38595,2021-04-27 19:15:00,-18.0,38632,2021-04-27 19:52:00,-191.0
242,38632,2021-04-27 19:52:00,-191.0,38677,2021-04-27 20:37:00,-191.0,38677,2021-04-27 20:37:00,-191.0,38747,2021-04-27 21:47:00,-11.0,38747,2021-04-27 21:47:00,-11.0,38842,2021-04-27 23:22:00,-190.0
243,38842,2021-04-27 23:22:00,-190.0,38902,2021-04-28 00:22:00,-189.0,38902,2021-04-28 00:22:00,-189.0,38968,2021-04-28 01:28:00,-20.0,38968,2021-04-28 01:28:00,-20.0,39006,2021-04-28 02:06:00,-189.0
244,39006,2021-04-28 02:06:00,-189.0,39037,2021-04-28 02:37:00,-189.0,39037,2021-04-28 02:37:00,-189.0,39104,2021-04-28 03:44:00,-18.0,39104,2021-04-28 03:44:00,-18.0,39141,2021-04-28 04:21:00,-190.0
245,39141,2021-04-28 04:21:00,-190.0,39167,2021-04-28 04:47:00,-191.0,39167,2021-04-28 04:47:00,-191.0,39235,2021-04-28 05:55:00,-18.0,39235,2021-04-28 05:55:00,-18.0,39273,2021-04-28 06:33:00,-194.0
246,39273,2021-04-28 06:33:00,-194.0,39317,2021-04-28 07:17:00,-193.0,39317,2021-04-28 07:17:00,-193.0,39388,2021-04-28 08:28:00,-10.0,39388,2021-04-28 08:28:00,-10.0,39483,2021-04-28 10:03:00,-191.0
247,39483,2021-04-28 10:03:00,-191.0,39547,2021-04-28 11:07:00,-190.0,39547,2021-04-28 11:07:00,-190.0,39614,2021-04-28 12:14:00,-18.0,39614,2021-04-28 12:14:00,-18.0,39651,2021-04-28 12:51:00,-190.0
248,39651,2021-04-28 12:51:00,-190.0,39687,2021-04-28 13:27:00,-189.0,39687,2021-04-28 13:27:00,-189.0,39754,2021-04-28 14:34:00,-17.0,39754,2021-04-28 14:34:00,-17.0,39790,2021-04-28 15:10:00,-187.0
249,39790,2021-04-28 15:10:00,-187.0,39822,2021-04-28 15:42:00,-188.0,39822,2021-04-28 15:42:00,-188.0,39888,2021-04-28 16:48:00,-20.0,39888,2021-04-28 16:48:00,-20.0,39926,2021-04-28 17:26:00,-190.0
250,39926,2021-04-28 17:26:00,-190.0,39967,2021-04-28 18:07:00,-191.0,39967,2021-04-28 18:07:00,-191.0,40035,2021-04-28 19:15:00,-18.0,40035,2021-04-28 19:15:00,-18.0,40073,2021-04-28 19:53:00,-193.0
251,40073,2021-04-28 19:53:00,-193.0,40117,2021-04-28 20:37:00,-192.0,40117,2021-04-28 20:37:00,-192.0,40187,2021-04-28 21:47:00,-12.0,40187,2021-04-28 21:47:00,-12.0,40282,2021-04-28 23:22:00,-190.0
252,40282,2021-04-28 23:22:00,-190.0,40342,2021-04-29 00:22:00,-190.0,40342,2021-04-29 00:22:00,-190.0,40409,2021-04-29 01:29:00,-17.0,40409,2021-04-29 01:29:00,-17.0,40446,2021-04-29 02:06:00,-189.0
253,40446,2021-04-29 02:06:00,-189.0,40477,2021-04-29 02:37:00,-189.0,40477,2021-04-29 02:37:00,-189.0,40544,2021-04-29 03:44:00,-17.0,40544,2021-04-29 03:44:00,-17.0,40581,2021-04-29 04:21:00,-190.0
254,40581,2021-04-29 04:21:00,-190.0,40607,2021-04-29 04:47:00,-190.0,40607,2021-04-29 04:47:00,-190.0,40675,2021-04-29 05:55:00,-18.0,40675,2021-04-29 05:55:00,-18.0,40712,2021-04-29 06:32:00,-192.0
255,40712,2021-04-29 06:32:00,-192.0,40757,2021-04-29 07:17:00,-193.0,40757,2021-04-29 07:17:00,-193.0,40828,2021-04-29 08:28:00,-11.0,40828,2021-04-29 08:28:00,-11.0,40924,2021-04-29 10:04:00,-191.0
256,40924,2021-04-29 10:04:00,-191.0,40987,2021-04-29 11:07:00,-190.0,40987,2021-04-29 11:07:00,-190.0,41054,2021-04-29 12:14:00,-18.0,41054,2021-04-29 12:14:00,-18.0,41091,2021-04-29 12:51:00,-190.0
257,41091,2021-04-29 12:51:00,-190.0,41127,2021-04-29 13:27:00,-190.0,41127,2021-04-29 13:27:00,-190.0,41193,2021-04-29 14:33:00,-20.0,41193,2021-04-29 14:33:00,-20.0,41230,2021-04-29 15:10:00,-188.0
258,41230,2021-04-29 15:10:00,-188.0,41262,2021-04-29 15:42:00,-188.0,41262,2021-04-29 15:42:00,-188.0,41328,2021-04-29 16:48:00,-19.0,41328,2021-04-29 16:48:00,-19.0,41365,2021-04-29 17:25:00,-189.0
259,41365,2021-04-29 17:25:00,-189.0,41407,2021-04-29 18:07:00,-190.0,41407,2021-04-29 18:07:00,-190.0,41474,2021-04-29 19:14:00,-19.0,41474,2021-04-29 19:14:00,-19.0,41511,2021-04-29 19:51:00,-191.0
260,41511,2021-04-29 19:51:00,-191.0,41557,2021-04-29 20:37:00,-192.0,41557,2021-04-29 20:37:00,-192.0,41627,2021-04-29 21:47:00,-12.0,41627,2021-04-29 21:47:00,-12.0,41722,2021-04-29 23:22:00,-191.0
261,41722,2021-04-29 23:22:00,-191.0,41782,2021-04-30 00:22:00,-190.0,41782,2021-04-30 00:22:00,-190.0,41848,2021-04-30 01:28:00,-20.0,41848,2021-04-30 01:28:00,-20.0,41885,2021-04-30 02:05:00,-190.0
262,41885,2021-04-30 02:05:00,-190.0,41917,2021-04-30 02:37:00,-189.0,41917,2021-04-30 02:37:00,-189.0,41983,2021-04-30 03:43:00,-20.0,41983,2021-04-30 03:43:00,-20.0,42021,2021-04-30 04:21:00,-190.0
263,42021,2021-04-30 04:21:00,-190.0,42047,2021-04-30 04:47:00,-190.0,42047,2021-04-30 04:47:00,-190.0,42114,2021-04-30 05:54:00,-19.0,42114,2021-04-30 05:54:00,-19.0,42152,2021-04-30 06:32:00,-192.0
264,42152,2021-04-30 06:32:00,-192.0,42197,2021-04-30 07:17:00,-192.0,42197,2021-04-30 07:17:00,-192.0,42268,2021-04-30 08:28:00,-11.0,42268,2021-04-30 08:28:00,-11.0,42363,2021-04-30 10:03:00,-191.0
265,42363,2021-04-30 10:03:00,-191.0,42427,2021-04-30 11:07:00,-191.0,42427,2021-04-30 11:07:00,-191.0,42493,2021-04-30 12:13:00,-21.0,42493,2021-04-30 12:13:00,-21.0,42531,2021-04-30 12:51:00,-190.0
266,42531,2021-04-30 12:51:00,-190.0,42567,2021-04-30 13:27:00,-190.0,42567,2021-04-30 13:27:00,-190.0,42634,2021-04-30 14:34:00,-18.0,42634,2021-04-30 14:34:00,-18.0,42671,2021-04-30 15:11:00,-190.0
267,42671,2021-04-30 15:11:00,-190.0,42702,2021-04-30 15:42:00,-189.0,42702,2021-04-30 15:42:00,-189.0,42768,2021-04-30 16:48:00,-19.0,42768,2021-04-30 16:48:00,-19.0,42805,2021-04-30 17:25:00,-189.0
268,42805,2021-04-30 17:25:00,-189.0,42847,2021-04-30 18:07:00,-189.0,42847,2021-04-30 18:07:00,-189.0,42913,2021-04-30 19:13:00,-20.0,42913,2021-04-30 19:13:00,-20.0,42950,2021-04-30 19:50:00,-190.0
269,42950,2021-04-30 19:50:00,-190.0,42997,2021-04-30 20:37:00,-191.0,42997,2021-04-30 20:37:00,-191.0,43067,2021-04-30 21:47:00,-11.0,43067,2021-04-30 21:47:00,-11.0,43162,2021-04-30 23:22:00,-191.0
