,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
218,34821,2021-07-25 04:21:00,-190.0,34847,2021-07-25 04:47:00,-190.0,34847,2021-07-25 04:47:00,-190.0,34914,2021-07-25 05:54:00,-19.0,34914,2021-07-25 05:54:00,-19.0,34951,2021-07-25 06:31:00,-191.0
219,34951,2021-07-25 06:31:00,-191.0,34997,2021-07-25 07:17:00,-191.0,34997,2021-07-25 07:17:00,-191.0,35067,2021-07-25 08:27:00,-11.0,35067,2021-07-25 08:27:00,-11.0,35162,2021-07-25 10:02:00,-190.0
220,35162,2021-07-25 10:02:00,-190.0,35227,2021-07-25 11:07:00,-190.0,35227,2021-07-25 11:07:00,-190.0,35294,2021-07-25 12:14:00,-19.0,35294,2021-07-25 12:14:00,-19.0,35332,2021-07-25 12:52:00,-191.0
221,35332,2021-07-25 12:52:00,-191.0,35367,2021-07-25 13:27:00,-192.0,35367,2021-07-25 13:27:00,-192.0,35434,2021-07-25 14:34:00,-19.0,35434,2021-07-25 14:34:00,-19.0,35471,2021-07-25 15:11:00,-189.0
222,35471,2021-07-25 15:11:00,-189.0,35502,2021-07-25 15:42:00,-189.0,35502,2021-07-25 15:42:00,-189.0,35568,2021-07-25 16:48:00,-19.0,35568,2021-07-25 16:48:00,-19.0,35605,2021-07-25 17:25:00,-189.0
223,35605,2021-07-25 17:25:00,-189.0,35647,2021-07-25 18:07:00,-189.0,35647,2021-07-25 18:07:00,-189.0,35714,2021-07-25 19:14:00,-18.0,35714,2021-07-25 19:14:00,-18.0,35751,2021-07-25 19:51:00,-191.0
224,35751,2021-07-25 19:51:00,-191.0,35797,2021-07-25 20:37:00,-191.0,35797,2021-07-25 20:37:00,-191.0,35867,2021-07-25 21:47:00,-11.0,35867,2021-07-25 21:47:00,-11.0,35962,2021-07-25 23:22:00,-190.0
225,35962,2021-07-25 23:22:00,-190.0,36022,2021-07-26 00:22:00,-190.0,36022,2021-07-26 00:22:00,-190.0,36089,2021-07-26 01:29:00,-18.0,36089,2021-07-26 01:29:00,-18.0,36126,2021-07-26 02:06:00,-190.0
226,36126,2021-07-26 02:06:00,-190.0,36157,2021-07-26 02:37:00,-189.0,36157,2021-07-26 02:37:00,-189.0,36223,2021-07-26 03:43:00,-20.0,36223,2021-07-26 03:43:00,-20.0,36260,2021-07-26 04:20:00,-189.0
227,36260,2021-07-26 04:20:00,-189.0,36287,2021-07-26 04:47:00,-190.0,36287,2021-07-26 04:47:00,-190.0,36354,2021-07-26 05:54:00,-18.0,36354,2021-07-26 05:54:00,-18.0,36391,2021-07-26 06:31:00,-191.0
228,36391,2021-07-26 06:31:00,-191.0,36437,2021-07-26 07:17:00,-191.0,36437,2021-07-26 07:17:00,-191.0,36507,2021-07-26 08:27:00,-12.0,36507,2021-07-26 08:27:00,-12.0,36602,2021-07-26 10:02:00,-190.0
229,36602,2021-07-26 10:02:00,-190.0,36667,2021-07-26 11:07:00,-190.0,36667,2021-07-26 11:07:00,-190.0,36734,2021-07-26 12:14:00,-18.0,36734,2021-07-26 12:14:00,-18.0,36771,2021-07-26 12:51:00,-190.0
230,36771,2021-07-26 12:51:00,-190.0,36807,2021-07-26 13:27:00,-190.0,36807,2021-07-26 13:27:00,-190.0,36874,2021-07-26 14:34:00,-18.0,36874,2021-07-26 14:34:00,-18.0,36911,2021-07-26 15:11:00,-190.0
231,36911,2021-07-26 15:11:00,-190.0,36942,2021-07-26 15:42:00,-189.0,36942,2021-07-26 15:42:00,-189.0,37008,2021-07-26 16:48:00,-19.0,37008,2021-07-26 16:48:00,-19.0,37045,2021-07-26 17:25:00,-188.0
232,37045,2021-07-26 17:25:00,-188.0,37087,2021-07-26 18:07:00,-189.0,37087,2021-07-26 18:07:00,-189.0,37154,2021-07-26 19:14:00,-18.0,37154,2021-07-26 19:14:00,-18.0,37191,2021-07-26 19:51:00,-190.0
233,37191,2021-07-26 19:51:00,-190.0,37237,2021-07-26 20:37:00,-191.0,37237,2021-07-26 20:37:00,-191.0,37307,2021-07-26 21:47:00,-11.0,37307,2021-07-26 21:47:00,-11.0,37402,2021-07-26 23:22:00,-191.0
234,37402,2021-07-26 23:22:00,-191.0,37462,2021-07-27 00:22:00,-190.0,37462,2021-07-27 00:22:00,-190.0,37529,2021-07-27 01:29:00,-18.0,37529,2021-07-27 01:29:00,-18.0,37566,2021-07-27 02:06:00,-190.0
235,37566,2021-07-27 02:06:00,-190.0,37597,2021-07-27 02:37:00,-190.0,37597,2021-07-27 02:37:00,-190.0,37663,2021-07-27 03:43:00,-20.0,37663,2021-07-27 03:43:00,-20.0,37700,2021-07-27 04:20:00,-188.0
236,37700,2021-07-27 04:20:00,-188.0,37727,2021-07-27 04:47:00,-189.0,37727,2021-07-27 04:47:00,-189.0,37794,2021-07-27 05:54:00,-18.0,37794,2021-07-27 05:54:00,-18.0,37831,2021-07-27 06:31:00,-190.0
237,37831,2021-07-27 06:31:00,-190.0,37877,2021-07-27 07:17:00,-191.0,37877,2021-07-27 07:17:00,-191.0,37947,2021-07-27 08:27:00,-11.0,37947,2021-07-27 08:27:00,-11.0,38042,2021-07-27 10:02:00,-191.0
238,38042,2021-07-27 10:02:00,-191.0,38107,2021-07-27 11:07:00,-191.0,38107,2021-07-27 11:07:00,-191.0,38174,2021-07-27 12:14:00,-19.0,38174,2021-07-27 12:14:00,-19.0,38212,2021-07-27 12:52:00,-191.0
239,38212,2021-07-27 12:52:00,-191.0,38247,2021-07-27 13:27:00,-191.0,38247,2021-07-27 13:27:00,-191.0,38314,2021-07-27 14:34:00,-19.0,38314,2021-07-27 14:34:00,-19.0,38352,2021-07-27 15:12:00,-191.0
240,38352,2021-07-27 15:12:00,-191.0,38382,2021-07-27 15:42:00,-191.0,38382,2021-07-27 15:42:00,-191.0,38449,2021-07-27 16:49:00,-18.0,38449,2021-07-27 16:49:00,-18.0,38486,2021-07-27 17:26:00,-189.0
241,38486,2021-07-27 17:26:00,-189.0,38527,2021-07-27 18:07:00,-189.0,38527,2021-07-27 18:07:00,-189.0,38594,2021-07-27 19:14:00,-17.0,38594,2021-07-27 19:14:00,-17.0,38631,2021-07-27 19:51:00,-190.0
242,38631,2021-07-27 19:51:00,-190.0,38677,2021-07-27 20:37:00,-190.0,38677,2021-07-27 20:37:00,-190.0,38747,2021-07-27 21:47:00,-11.0,38747,2021-07-27 21:47:00,-11.0,38842,2021-07-27 23:22:00,-191.0
243,38842,2021-07-27 23:22:00,-191.0,38902,2021-07-28 00:22:00,-191.0,38902,2021-07-28 00:22:00,-191.0,38969,2021-07-28 01:29:00,-19.0,38969,2021-07-28 01:29:00,-19.0,39007,2021-07-28 02:07:00,-191.0
244,39007,2021-07-28 02:07:00,-191.0,39037,2021-07-28 02:37:00,-190.0,39037,2021-07-28 02:37:00,-190.0,39104,2021-07-28 03:44:00,-18.0,39104,2021-07-28 03:44:00,-18.0,39141,2021-07-28 04:21:00,-190.0
245,39141,2021-07-28 04:21:00,-190.0,39167,2021-07-28 04:47:00,-190.0,39167,2021-07-28 04:47:00,-190.0,39234,2021-07-28 05:54:00,-18.0,39234,2021-07-28 05:54:00,-18.0,39271,2021-07-28 06:31:00,-190.0
246,39271,2021-07-28 06:31:00,-190.0,39317,2021-07-28 07:17:00,-190.0,39317,2021-07-28 07:17:00,-190.0,39387,2021-07-28 08:27:00,-11.0,39387,2021-07-28 08:27:00,-11.0,39482,2021-07-28 10:02:00,-191.0
247,39482,2021-07-28 10:02:00,-191.0,39547,2021-07-28 11:07:00,-191.0,39547,2021-07-28 11:07:00,-191.0,39614,2021-07-28 12:14:00,-19.0,39614,2021-07-28 12:14:00,-19.0,39652,2021-07-28 12:52:00,-191.0
248,39652,2021-07-28 12:52:00,-191.0,39687,2021-07-28 13:27:00,-192.0,39687,2021-07-28 13:27:00,-192.0,39755,2021-07-28 14:35:00,-17.0,39755,2021-07-28 14:35:00,-17.0,39792,2021-07-28 15:12:00,-191.0
249,39792,2021-07-28 15:12:00,-191.0,39822,2021-07-28 15:42:00,-191.0,39822,2021-07-28 15:42:00,-191.0,39889,2021-07-28 16:49:00,-18.0,39889,2021-07-28 16:49:00,-18.0,39926,2021-07-28 17:26:00,-190.0
250,39926,2021-07-28 17:26:00,-190.0,39967,2021-07-28 18:07:00,-189.0,39967,2021-07-28 18:07:00,-189.0,40034,2021-07-28 19:14:00,-18.0,40034,2021-07-28 19:14:00,-18.0,40071,2021-07-28 19:51:00,-190.0
251,40071,2021-07-28 19:51:00,-190.0,40117,2021-07-28 20:37:00,-191.0,40117,2021-07-28 20:37:00,-191.0,40187,2021-07-28 21:47:00,-11.0,40187,2021-07-28 21:47:00,-11.0,40282,2021-07-28 23:22:00,-191.0
252,40282,2021-07-28 23:22:00,-191.0,40342,2021-07-29 00:22:00,-191.0,40342,2021-07-29 00:22:00,-191.0,40409,2021-07-29 01:29:00,-19.0,40409,2021-07-29 01:29:00,-19.0,40447,2021-07-29 02:07:00,-191.0
253,40447,2021-07-29 02:07:00,-191.0,40477,2021-07-29 02:37:00,-191.0,40477,2021-07-29 02:37:00,-191.0,40544,2021-07-29 03:44:00,-19.0,40544,2021-07-29 03:44:00,-19.0,40582,2021-07-29 04:22:00,-191.0
254,40582,2021-07-29 04:22:00,-191.0,40606,2021-07-29 04:46:00,-191.0,40606,2021-07-29 04:46:00,-191.0,40674,2021-07-29 05:54:00,-18.0,40674,2021-07-29 05:54:00,-18.0,40711,2021-07-29 06:31:00,-190.0
255,40711,2021-07-29 06:31:00,-190.0,40757,2021-07-29 07:17:00,-190.0,40757,2021-07-29 07:17:00,-190.0,40827,2021-07-29 08:27:00,-11.0,40827,2021-07-29 08:27:00,-11.0,40922,2021-07-29 10:02:00,-191.0
256,40922,2021-07-29 10:02:00,-191.0,40987,2021-07-29 11:07:00,-191.0,40987,2021-07-29 11:07:00,-191.0,41054,2021-07-29 12:14:00,-19.0,41054,2021-07-29 12:14:00,-19.0,41091,2021-07-29 12:51:00,-189.0
257,41091,2021-07-29 12:51:00,-189.0,41127,2021-07-29 13:27:00,-190.0,41127,2021-07-29 13:27:00,-190.0,41194,2021-07-29 14:34:00,-19.0,41194,2021-07-29 14:34:00,-19.0,41232,2021-07-29 15:12:00,-191.0
258,41232,2021-07-29 15:12:00,-191.0,41262,2021-07-29 15:42:00,-191.0,41262,2021-07-29 15:42:00,-191.0,41329,2021-07-29 16:49:00,-18.0,41329,2021-07-29 16:49:00,-18.0,41366,2021-07-29 17:26:00,-189.0
259,41366,2021-07-29 17:26:00,-189.0,41407,2021-07-29 18:07:00,-190.0,41407,2021-07-29 18:07:00,-190.0,41474,2021-07-29 19:14:00,-18.0,41474,2021-07-29 19:14:00,-18.0,41511,2021-07-29 19:51:00,-190.0
260,41511,2021-07-29 19:51:00,-190.0,41557,2021-07-29 20:37:00,-191.0,41557,2021-07-29 20:37:00,-191.0,41628,2021-07-29 21:48:00,-10.0,41628,2021-07-29 21:48:00,-10.0,41723,2021-07-29 23:23:00,-191.0
261,41723,2021-07-29 23:23:00,-191.0,41782,2021-07-30 00:22:00,-191.0,41782,2021-07-30 00:22:00,-191.0,41849,2021-07-30 01:29:00,-19.0,41849,2021-07-30 01:29:00,-19.0,41886,2021-07-30 02:06:00,-190.0
262,41886,2021-07-30 02:06:00,-190.0,41916,2021-07-30 02:36:00,-191.0,41916,2021-07-30 02:36:00,-191.0,41984,2021-07-30 03:44:00,-19.0,41984,2021-07-30 03:44:00,-19.0,42022,2021-07-30 04:22:00,-191.0
263,42022,2021-07-30 04:22:00,-191.0,42047,2021-07-30 04:47:00,-191.0,42047,2021-07-30 04:47:00,-191.0,42115,2021-07-30 05:55:00,-17.0,42115,2021-07-30 05:55:00,-17.0,42152,2021-07-30 06:32:00,-192.0
264,42152,2021-07-30 06:32:00,-192.0,42197,2021-07-30 07:17:00,-192.0,42197,2021-07-30 07:17:00,-192.0,42268,2021-07-30 08:28:00,-10.0,42268,2021-07-30 08:28:00,-10.0,42363,2021-07-30 10:03:00,-194.0
265,42363,2021-07-30 10:03:00,-194.0,42427,2021-07-30 11:07:00,-193.0,42427,2021-07-30 11:07:00,-193.0,42495,2021-07-30 12:15:00,-18.0,42495,2021-07-30 12:15:00,-18.0,42532,2021-07-30 12:52:00,-191.0
266,42532,2021-07-30 12:52:00,-191.0,42567,2021-07-30 13:27:00,-191.0,42567,2021-07-30 13:27:00,-191.0,42634,2021-07-30 14:34:00,-19.0,42634,2021-07-30 14:34:00,-19.0,42671,2021-07-30 15:11:00,-190.0
267,42671,2021-07-30 15:11:00,-190.0,42702,2021-07-30 15:42:00,-191.0,42702,2021-07-30 15:42:00,-191.0,42770,2021-07-30 16:50:00,-18.0,42770,2021-07-30 16:50:00,-18.0,42807,2021-07-30 17:27:00,-192.0
268,42807,2021-07-30 17:27:00,-192.0,42847,2021-07-30 18:07:00,-193.0,42847,2021-07-30 18:07:00,-193.0,42915,2021-07-30 19:15:00,-19.0,42915,2021-07-30 19:15:00,-19.0,42953,2021-07-30 19:53:00,-194.0
269,42953,2021-07-30 19:53:00,-194.0,42997,2021-07-30 20:37:00,-194.0,42997,2021-07-30 20:37:00,-194.0,43068,2021-07-30 21:48:00,-12.0,43068,2021-07-30 21:48:00,-12.0,43164,2021-07-30 23:24:00,-194.0
270,43164,2021-07-30 23:24:00,-194.0,43222,2021-07-31 00:22:00,-193.0,43222,2021-07-31 00:22:00,-193.0,43290,2021-07-31 01:30:00,-18.0,43290,2021-07-31 01:30:00,-18.0,43327,2021-07-31 02:07:00,-191.0
271,43327,2021-07-31 02:07:00,-191.0,43357,2021-07-31 02:37:00,-191.0,43357,2021-07-31 02:37:00,-191.0,43424,2021-07-31 03:44:00,-19.0,43424,2021-07-31 03:44:00,-19.0,43462,2021-07-31 04:22:00,-191.0
272,43462,2021-07-31 04:22:00,-191.0,43487,2021-07-31 04:47:00,-192.0,43487,2021-07-31 04:47:00,-192.0,43555,2021-07-31 05:55:00,-18.0,43555,2021-07-31 05:55:00,-18.0,43593,2021-07-31 06:33:00,-193.0
273,43593,2021-07-31 06:33:00,-193.0,43637,2021-07-31 07:17:00,-193.0,43637,2021-07-31 07:17:00,-193.0,43708,2021-07-31 08:28:00,-11.0,43708,2021-07-31 08:28:00,-11.0,43804,2021-07-31 10:04:00,-194.0
274,43804,2021-07-31 10:04:00,-194.0,43867,2021-07-31 11:07:00,-194.0,43867,2021-07-31 11:07:00,-194.0,43935,2021-07-31 12:15:00,-18.0,43935,2021-07-31 12:15:00,-18.0,43972,2021-07-31 12:52:00,-191.0
275,43972,2021-07-31 12:52:00,-191.0,44007,2021-07-31 13:27:00,-191.0,44007,2021-07-31 13:27:00,-191.0,44074,2021-07-31 14:34:00,-19.0,44074,2021-07-31 14:34:00,-19.0,44111,2021-07-31 15:11:00,-190.0
276,44111,2021-07-31 15:11:00,-190.0,44142,2021-07-31 15:42:00,-190.0,44142,2021-07-31 15:42:00,-190.0,44209,2021-07-31 16:49:00,-19.0,44209,2021-07-31 16:49:00,-19.0,44247,2021-07-31 17:27:00,-192.0
277,44247,2021-07-31 17:27:00,-192.0,44287,2021-07-31 18:07:00,-193.0,44287,2021-07-31 18:07:00,-193.0,44355,2021-07-31 19:15:00,-19.0,44355,2021-07-31 19:15:00,-19.0,44393,2021-07-31 19:53:00,-194.0
278,44393,2021-07-31 19:53:00,-194.0,44437,2021-07-31 20:37:00,-194.0,44437,2021-07-31 20:37:00,-194.0,44508,2021-07-31 21:48:00,-12.0,44508,2021-07-31 21:48:00,-12.0,44604,2021-07-31 23:24:00,-193.0
