,profile_id,pressure,salinity,temperature,cdom,chla,doxy,nitrate,ph_in_situ_total,pressure_argoqc,salinity_argoqc,temperature_argoqc,cdom_argoqc,chla_argoqc,doxy_argoqc,nitrate_argoqc,ph_in_situ_total_argoqc,lat,lon,date
16556,4903499_001,144.149994,33.613998,8.494,0.970097,0.0247,152.27626,,7.6301,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16557,4903499_001,146.149994,33.612,8.35,0.970097,0.0247,157.629791,,7.6437,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16558,4903499_001,148.149994,33.609001,8.034,0.963016,0.01995,163.01236,,7.6698,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16559,4903499_001,150.149994,33.615002,7.887,0.963016,0.0209,164.202301,,7.6798,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16560,4903499_001,152.149994,33.623001,7.874,0.955935,0.019,163.538025,,7.679,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16561,4903499_001,154.149994,33.631001,7.869,0.970097,0.01805,162.517593,,7.678,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16562,4903499_001,156.149994,33.638,7.869,0.970097,0.019,160.478088,,7.6767,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16563,4903499_001,158.149994,33.653999,7.881,0.977178,0.0209,157.769974,,7.6718,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16564,4903499_001,160.149994,33.674999,7.89,0.963016,0.01995,155.317978,,7.6671,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16565,4903499_001,162.149994,33.702,7.871,0.970097,0.0209,152.980835,25.38201,7.6625,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16566,4903499_001,164.149994,33.722,7.87,0.977178,0.019,150.984467,,7.6581,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16567,4903499_001,166.149994,33.736,7.873,0.99134,0.019,148.944855,,7.6551,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16568,4903499_001,168.149994,33.749001,7.884,0.99134,0.0209,146.935928,,7.6496,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16569,4903499_001,170.149994,33.757999,7.891,0.977178,0.02185,145.034531,,7.6455,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16570,4903499_001,172.149994,33.778,7.882,0.99134,0.02185,143.455383,,7.6408,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16571,4903499_001,174.149994,33.783001,7.876,1.005502,0.0209,142.495712,,7.6389,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16572,4903499_001,176.149994,33.785,7.878,0.99134,0.019,141.598465,,7.6358,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16573,4903499_001,178.149994,33.790001,7.868,0.984259,0.02375,140.970535,,7.6342,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16574,4903499_001,180.149994,33.801998,7.829,0.998421,0.02375,141.112259,,7.634,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16575,4903499_001,182.149994,33.812,7.777,0.998421,0.0209,141.312469,,7.6371,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16576,4903499_001,184.149994,33.813999,7.767,0.99134,0.02185,141.243256,,7.6363,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16577,4903499_001,186.149994,33.814999,7.753,1.005502,0.0209,141.232864,,7.6384,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16578,4903499_001,188.149994,33.818001,7.73,0.998421,0.02185,140.358582,,7.6354,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16579,4903499_001,190.149994,33.827999,7.707,1.005502,0.01995,140.672287,,7.6331,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16580,4903499_001,192.149994,33.834999,7.667,1.019664,0.02565,142.620331,,7.6376,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16581,4903499_001,194.149994,33.835999,7.622,0.99134,0.0228,144.24408,,7.6446,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16582,4903499_001,196.149994,33.835999,7.599,0.998421,0.0228,145.28212,26.627419,7.6471,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16583,4903499_001,198.149994,33.834999,7.575,1.005502,0.02185,146.706772,26.470968,7.6499,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16584,4903499_001,200.149994,33.837002,7.518,1.005502,0.0209,147.502686,,7.6531,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16585,4903499_001,202.149994,33.84,7.446,1.012583,0.02185,149.594299,,7.6561,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16586,4903499_001,204.149994,33.834999,7.322,0.998421,0.02185,150.432755,,7.663,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16587,4903499_001,206.149994,33.841,7.255,1.012583,0.0209,148.344513,,7.6589,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16588,4903499_001,208.149994,33.845001,7.233,1.012583,0.0228,146.594818,,7.6556,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16589,4903499_001,210.149994,33.848,7.21,1.012583,0.0228,144.129044,,7.6516,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16590,4903499_001,212.149994,33.849998,7.178,1.019664,0.0228,140.96199,,7.6454,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16591,4903499_001,214.149994,33.855,7.121,1.026745,0.02375,136.491501,,7.6356,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16592,4903499_001,216.149994,33.862,7.055,1.033826,0.0247,133.570511,28.673597,7.6256,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16593,4903499_001,218.149994,33.867001,7.007,1.047988,0.0228,133.285645,,7.6224,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16594,4903499_001,220.149994,33.868,6.974,1.047988,0.0228,133.514893,,7.624,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16595,4903499_001,222.149994,33.867001,6.94,1.026745,0.02185,132.497147,,7.6262,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16596,4903499_001,224.149994,33.868,6.91,1.040907,0.02375,130.113541,,7.6244,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16597,4903499_001,226.149994,33.875,6.908,1.047988,0.02565,126.891914,,7.6153,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16598,4903499_001,228.149994,33.879002,6.917,1.033826,0.02375,123.940125,,7.6119,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16599,4903499_001,230.149994,33.883999,6.936,1.047988,0.0247,119.508247,,7.608,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16600,4903499_001,232.149994,33.889999,6.957,1.047988,0.0266,112.319344,,7.6005,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16601,4903499_001,234.149994,33.91,7.015,1.047988,0.0247,105.465668,,7.5811,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16602,4903499_001,236.149994,33.928001,7.089,1.055069,0.02565,101.229485,,7.5634,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16603,4903499_001,238.149994,33.938,7.13,1.06215,0.0266,100.504639,,7.5519,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16604,4903499_001,240.149994,33.944,7.133,1.069231,0.0266,103.336555,,7.5551,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16605,4903499_001,242.149994,33.924999,6.969,1.055069,0.0266,104.7435,,7.5741,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16606,4903499_001,244.149994,33.914001,6.879,1.06215,0.02565,98.605606,,7.5776,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16607,4903499_001,246.149994,33.938999,6.991,1.069231,0.02565,91.288269,31.989231,7.5507,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16608,4903499_001,248.149994,33.960999,7.08,1.076312,0.02375,88.658424,,7.5386,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16609,4903499_001,250.149994,33.966999,7.09,1.083393,0.0247,87.473518,,7.5355,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16610,4903499_001,252.149994,33.966999,7.058,1.083393,0.02755,86.216431,,7.5326,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16611,4903499_001,254.149994,33.971001,7.073,1.076312,0.02565,85.078079,,7.5272,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16612,4903499_001,256.149994,33.973,7.068,1.083393,0.0247,84.662613,,7.5278,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16613,4903499_001,258.149994,33.971001,7.031,1.083393,0.02755,83.417679,,7.5293,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16614,4903499_001,260.149994,33.973,7.025,1.090474,0.02755,81.055908,,7.527,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16615,4903499_001,262.149994,33.98,7.042,1.090474,0.0266,78.83606,,7.5179,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16616,4903499_001,264.149994,33.988998,7.05,1.090474,0.02755,78.031403,,7.5148,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16617,4903499_001,266.149994,33.992001,7.035,1.076312,0.02755,77.757652,,7.5145,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16618,4903499_001,268.149994,33.993999,7.032,1.090474,0.0266,77.539009,,7.5143,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16619,4903499_001,270.149994,33.993999,7.026,1.076312,0.0247,77.307175,,7.5139,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16620,4903499_001,272.149994,33.995998,7.018,1.090474,0.02565,76.968849,,7.5154,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16621,4903499_001,274.149994,33.997002,7.005,1.083393,0.02755,76.390976,,7.515,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16622,4903499_001,276.149994,33.998001,6.981,1.104636,0.02755,75.438423,,7.5126,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16623,4903499_001,278.149994,33.997002,6.947,1.090474,0.02755,74.644058,,7.5098,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16624,4903499_001,280.149994,33.999001,6.931,1.090474,0.0266,74.218399,,7.5082,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16625,4903499_001,282.149994,33.999001,6.927,1.090474,0.0266,73.928894,33.497692,7.5077,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16626,4903499_001,284.149994,34.0,6.921,1.104636,0.02755,73.623123,,7.5068,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16627,4903499_001,286.149994,34.000999,6.903,1.090474,0.02755,73.563797,,7.5055,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16628,4903499_001,288.149994,34.000999,6.888,1.090474,0.0266,73.838165,,7.5049,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16629,4903499_001,290.149994,33.999001,6.856,1.104636,0.02945,74.39946,,7.505,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16630,4903499_001,292.149994,33.999001,6.826,1.097555,0.0266,75.462517,,7.5075,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16631,4903499_001,294.149994,33.992001,6.708,1.104636,0.0247,76.192612,,7.5147,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16632,4903499_001,296.149994,33.993,6.695,1.090474,0.02755,74.610695,,7.5091,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16633,4903499_001,298.149994,33.998001,6.692,1.111717,0.02755,74.360733,,7.5103,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16634,4903499_001,300.149994,33.995998,6.666,1.104636,0.0285,73.433823,,7.511,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16635,4903499_001,302.149994,33.999001,6.675,1.118798,0.02565,71.876617,,7.5061,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16636,4903499_001,304.149994,34.004002,6.691,1.111717,0.0247,70.866386,,7.5021,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16637,4903499_001,306.149994,34.007,6.686,1.097555,0.02565,70.837967,,7.5008,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16638,4903499_001,308.149994,34.005001,6.65,1.118798,0.02755,71.225616,,7.5018,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16639,4903499_001,310.149994,34.001999,6.62,1.104636,0.0266,71.270416,,7.5017,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16640,4903499_001,312.149994,34.000999,6.618,1.090474,0.02755,71.290291,,7.5016,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16641,4903499_001,314.149994,33.999001,6.591,1.111717,0.0266,71.319336,,7.5017,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16642,4903499_001,316.149994,34.0,6.529,1.111717,0.02755,71.022003,34.510178,7.5015,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16643,4903499_001,318.149994,34.0,6.522,1.111717,0.02755,70.877304,,7.5013,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16644,4903499_001,320.149994,34.0,6.517,1.104636,0.02565,70.611588,,7.5011,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16645,4903499_001,322.149994,34.0,6.513,1.104636,0.0266,70.040199,,7.5007,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16646,4903499_001,324.149994,34.0,6.499,1.125879,0.02755,69.061073,,7.5001,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16647,4903499_001,326.149994,34.0,6.472,1.13296,0.02945,67.539711,,7.4989,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16648,4903499_001,328.149994,34.005001,6.428,1.125879,0.02755,65.653236,,7.4955,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16649,4903499_001,330.149994,34.013,6.435,1.118798,0.0285,63.843498,,7.4915,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16650,4903499_001,332.149994,34.019001,6.445,1.125879,0.02755,62.656845,,7.488,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16651,4903499_001,334.149994,34.023998,6.45,1.125879,0.02755,62.106777,,7.486,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16652,4903499_001,336.149994,34.023998,6.451,1.13296,0.02755,62.010895,,7.4858,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16653,4903499_001,338.149994,34.023998,6.439,1.111717,0.02565,62.089474,,7.4852,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16654,4903499_001,340.149994,34.02,6.379,1.125879,0.0266,62.19257,,7.4863,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16655,4903499_001,342.149994,34.019001,6.333,1.13296,0.02755,61.488941,,7.4846,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16656,4903499_001,344.149994,34.021999,6.306,1.125879,0.02755,61.08316,,7.4828,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16657,4903499_001,346.149994,34.021999,6.293,1.140041,0.0285,60.931454,35.755054,7.4826,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16658,4903499_001,348.149994,34.02,6.246,1.13296,0.0285,60.691696,,7.4823,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16659,4903499_001,350.149994,34.019001,6.205,1.13296,0.02755,60.336788,,7.482,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16660,4903499_001,352.149994,34.018002,6.178,1.118798,0.02945,59.373112,,7.4814,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16661,4903499_001,354.149994,34.022999,6.195,1.140041,0.02945,58.104069,,7.479,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16662,4903499_001,356.149994,34.028,6.197,1.13296,0.0285,57.117737,,7.4773,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16663,4903499_001,358.149994,34.028,6.167,1.13296,0.02945,55.78278,,7.4762,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16664,4903499_001,360.149994,34.035,6.179,1.125879,0.02755,54.047707,,7.4723,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16665,4903499_001,362.149994,34.040001,6.161,1.140041,0.0285,53.141499,,7.471,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16666,4903499_001,364.149994,34.043999,6.152,1.147122,0.02755,51.897999,,7.4686,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16667,4903499_001,366.149994,34.048,6.151,1.125879,0.0304,51.135254,,7.4673,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16668,4903499_001,368.149994,34.050999,6.155,1.154203,0.02945,50.405056,,7.4655,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16669,4903499_001,370.149994,34.051998,6.142,1.147122,0.02755,49.686287,,7.4643,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16670,4903499_001,372.149994,34.056,6.125,1.147122,0.02755,49.202236,,7.4626,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16671,4903499_001,374.149994,34.056999,6.098,1.147122,0.0285,49.233028,,7.4623,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16672,4903499_001,376.149994,34.053001,6.038,1.147122,0.0285,49.476185,36.947399,7.4626,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16673,4903499_001,378.149994,34.049999,5.971,1.147122,0.0285,49.000374,,7.4624,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16674,4903499_001,380.149994,34.050999,5.935,1.154203,0.02755,47.727318,37.301918,7.4618,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16675,4903499_001,382.149994,34.062,5.971,1.147122,0.02945,45.713757,,7.4585,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16676,4903499_001,384.149994,34.069,5.996,1.147122,0.0285,45.131969,,7.4571,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16677,4903499_001,386.149994,34.070999,5.998,1.147122,0.02945,44.656666,,7.4568,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16678,4903499_001,388.149994,34.073002,6.002,1.161284,0.0285,44.263969,,7.4557,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16679,4903499_001,390.149994,34.074001,5.998,1.147122,0.0285,43.88311,,7.4553,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16680,4903499_001,392.149994,34.075001,5.98,1.161284,0.0285,43.57991,,7.4544,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16681,4903499_001,394.149994,34.076,5.957,1.147122,0.02755,43.556732,,7.4536,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16682,4903499_001,396.149994,34.074001,5.914,1.154203,0.02755,43.53624,,7.4538,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16683,4903499_001,398.149994,34.071999,5.878,1.154203,0.0304,43.263622,,7.454,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16684,4903499_001,400.149994,34.073002,5.855,1.161284,0.02945,42.759491,,7.4535,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16685,4903499_001,402.149994,34.077,5.862,1.168365,0.0285,42.400364,,7.4525,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16686,4903499_001,404.149994,34.077999,5.86,1.154203,0.02945,42.19593,,7.4514,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16687,4903499_001,406.149994,34.078999,5.854,1.154203,0.03135,42.217041,,7.4517,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16688,4903499_001,408.149994,34.077999,5.838,1.147122,0.0285,42.327961,,7.4515,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16689,4903499_001,410.149994,34.076,5.823,1.182527,0.0285,42.46978,,7.4509,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16690,4903499_001,412.149994,34.075001,5.781,1.161284,0.0304,42.658867,,7.4503,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16691,4903499_001,414.149994,34.071999,5.75,1.161284,0.02945,42.823242,,7.4505,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16692,4903499_001,416.149994,34.070999,5.733,1.168365,0.0266,42.881325,,7.4508,1.0,1.0,1.0,3.0,4.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16693,4903499_001,418.149994,34.07,5.715,1.154203,0.0304,42.790695,,7.4498,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16694,4903499_001,420.149994,34.070999,5.714,1.175446,0.03135,42.927464,,7.4484,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
16695,4903499_001,422.149994,34.069,5.682,1.161284,0.0285,43.66436,,7.4485,1.0,1.0,1.0,3.0,3.0,1.0,,3.0,42.844,-125.854,2022-08-19T16:33:26.001Z
